Date,ONGC,Reliance,BPCL,IndiGo,Maruti,Mahindra,Asian Paints,Pidilite,HUL,ITC,HDFC Bank,SBI,TCS,Infosys
2014-07-21,151.2442626953125,213.48497009277344,48.901275634765625,,2296.52294921875,537.5479736328125,541.3021240234375,164.18124389648438,519.5968627929688,153.6270294189453,188.8045654296875,224.9027557373047,938.6766967773438,295.8143310546875
2014-07-22,152.0624237060547,220.6107635498047,49.014827728271484,,2271.265869140625,533.4100341796875,550.3746337890625,166.034423828125,524.606201171875,154.96633911132812,191.63394165039062,224.99188232421875,964.83154296875,298.8641662597656
2014-07-23,150.72364807128906,221.10293579101562,50.486732482910156,,2250.16552734375,540.3067016601562,550.1466064453125,165.40103149414062,525.0202026367188,155.295654296875,190.8239288330078,226.43136596679688,985.310546875,309.56201171875
2014-07-24,150.57489013671875,222.77206420898438,50.718040466308594,,2257.981689453125,543.67578125,565.4196166992188,168.2394561767578,532.3065185546875,156.52523803710938,192.18157958984375,227.9243927001953,988.75830078125,312.5934753417969
2014-07-25,149.16171264648438,218.6634979248047,49.754981994628906,,2267.560791015625,547.4745483398438,581.194091796875,173.47055053710938,549.5697631835938,156.89845275878906,190.6414031982422,222.88385009765625,992.7780151367188,309.8161926269531
2014-07-28,146.83750915527344,215.18618774414062,48.34193801879883,,2264.12744140625,545.326416015625,579.9175415039062,170.8667449951172,568.654541015625,156.8545684814453,189.28375244140625,221.9123077392578,1003.84619140625,311.56292724609375
2014-07-30,148.3622283935547,215.3038787841797,48.228397369384766,,2306.553466796875,552.4943237304688,587.12109375,168.82591247558594,575.1544189453125,157.7547607421875,191.39437866210938,220.11622619628906,1006.075439453125,311.6647033691406
2014-07-31,147.02342224121094,215.3680877685547,48.79613494873047,,2280.8896484375,543.4270629882812,573.2157592773438,174.66690063476562,568.489013671875,156.34954833984375,190.2991485595703,217.41995239257812,1000.2601318359375,311.2441101074219
2014-08-01,143.67652893066406,208.9163360595703,48.56062698364258,,2336.871826171875,530.9906616210938,569.4317626953125,171.28895568847656,574.2433471679688,153.49526977539062,186.0664520263672,217.23721313476562,975.5836791992188,308.8088073730469
2014-08-04,146.05653381347656,210.77804565429688,50.49934005737305,,2390.820556640625,536.12353515625,574.3099365234375,175.2533416748047,579.294189453125,155.66893005371094,185.50743103027344,219.39427185058594,979.32470703125,320.2922058105469
2014-08-05,150.70509338378906,210.53195190429688,49.86431884765625,,2409.029541015625,556.2931518554688,577.5469360351562,172.227294921875,583.5994873046875,156.32762145996094,187.15029907226562,220.50843811035156,978.413818359375,324.6776123046875
2014-08-06,147.59982299804688,211.4521026611328,48.892852783203125,,2382.95849609375,561.2902221679688,584.15771484375,172.86065673828125,586.08349609375,151.95834350585938,184.82289123535156,216.2611846923828,971.8037109375,330.486328125
2014-08-07,148.77130126953125,211.6981964111328,49.199859619140625,,2394.16357421875,565.0211791992188,576.2247314453125,168.26292419433594,581.198486328125,152.04617309570312,185.16513061523438,217.13917541503906,957.5177001953125,324.1554870605469
2014-08-08,146.59576416015625,209.81509399414062,47.65224075317383,,2369.94580078125,555.953857421875,563.4594116210938,172.1099853515625,581.2813110351562,153.05615234375,181.6626434326172,215.52137756347656,960.9678955078125,321.8725891113281
2014-08-11,146.40980529785156,209.81509399414062,48.23259735107422,,2407.8544921875,591.7935791015625,559.6752319335938,173.56439208984375,577.8865966796875,152.68287658691406,180.93247985839844,215.20944213867188,956.9744873046875,330.2691345214844
2014-08-12,150.8166046142578,210.64964294433594,49.683475494384766,,2407.58349609375,592.4718627929688,560.0400390625,173.35325622558594,580.3289794921875,152.39747619628906,184.1840057373047,216.51968383789062,958.2732543945312,330.5741271972656
2014-08-13,149.49647521972656,211.8800506591797,50.7726936340332,,2395.564697265625,595.2530517578125,561.4532470703125,173.7989959716797,595.0670776367188,156.89845275878906,185.3705291748047,211.15383911132812,969.244873046875,333.4946594238281
2014-08-14,152.50869750976562,214.61911010742188,51.58855438232422,,2409.662109375,597.78564453125,563.3225708007812,173.376708984375,591.6309204101562,156.7008819580078,188.63345336914062,210.57891845703125,969.12890625,333.8782043457031
2014-08-18,160.392578125,216.7803955078125,54.54501724243164,,2443.09765625,599.6849975585938,564.735595703125,173.49400329589844,600.1176147460938,153.9783172607422,189.92262268066406,215.8110809326172,964.4181518554688,329.00299072265625
2014-08-19,161.8428955078125,215.9779815673828,56.69401550292969,,2484.439697265625,621.414794921875,561.0428466796875,172.86065673828125,595.7708129882812,153.07809448242188,187.98312377929688,217.6873321533203,945.3827514648438,327.8939514160156
2014-08-20,157.6778564453125,213.63475036621094,56.10104751586914,,2474.093017578125,613.8171997070312,558.4899291992188,172.06304931640625,589.3955078125,151.47532653808594,187.2301483154297,215.23617553710938,944.4909057617188,328.51776123046875
2014-08-21,158.38438415527344,212.93931579589844,57.64866256713867,,2485.569091796875,622.4097900390625,559.7665405273438,176.00401306152344,588.1534423828125,152.0022430419922,189.9568634033203,219.9424285888672,943.037109375,328.0002136230469
2014-08-22,158.81210327148438,213.62405395507812,56.52159881591797,,2489.455322265625,629.44189453125,556.3926391601562,181.0708770751953,583.0613403320312,150.9044647216797,193.2083740234375,225.03643798828125,955.3462524414062,332.8106994628906
2014-08-25,159.44432067871094,213.08909606933594,55.907588958740234,,2535.5419921875,637.9666137695312,551.2865600585938,185.3870849609375,593.4111328125,153.385498046875,192.45538330078125,223.38299560546875,977.7742309570312,335.2875671386719
2014-08-26,155.44656372070312,212.5648193359375,55.907588958740234,,2505.314208984375,632.9468383789062,554.3867797851562,193.66773986816406,602.2290649414062,154.7687225341797,192.23863220214844,222.47828674316406,982.3292236328125,334.9503173828125
2014-08-27,159.22113037109375,212.63970947265625,57.00521469116211,,2513.3466796875,631.2734985351562,563.0032348632812,192.07260131835938,608.4389038085938,154.72483825683594,190.89236450195312,223.28050231933594,988.5910034179688,335.541748046875
2014-08-28,161.76852416992188,213.7096710205078,58.39723205566406,,2527.1875,636.3837890625,569.1581420898438,192.5886688232422,614.731689453125,156.02023315429688,192.4782257080078,219.33187866210938,977.8901977539062,332.6073913574219
2014-09-01,163.46060180664062,217.00506591796875,59.28459167480469,,2643.631103515625,634.6426391601562,574.264404296875,192.00225830078125,613.0341796875,153.9344024658203,191.94200134277344,223.22254943847656,983.6281127929688,332.68597412109375
2014-09-02,165.3200225830078,219.0807647705078,59.183658599853516,,2645.673583984375,631.1378173828125,569.2037963867188,188.53050231933594,606.6588745117188,155.7567138671875,196.0491943359375,224.79579162597656,983.9190063476562,333.98907470703125
2014-09-03,162.47509765625,220.6749725341797,59.259342193603516,,2639.77392578125,638.3510131835938,571.1187133789062,186.72422790527344,606.741455078125,153.2098388671875,195.4673614501953,223.28050231933594,1010.4755249023438,345.12591552734375
2014-09-04,162.69822692871094,219.53012084960938,58.939735412597656,,2629.971923828125,637.9892578125,576.5895385742188,184.77723693847656,610.3018798828125,153.8685302734375,194.37205505371094,221.600341796875,1002.0821533203125,342.7691955566406
2014-09-05,164.9481658935547,219.4766387939453,59.366451263427734,,2614.543212890625,636.8359985351562,589.9932250976562,184.07347106933594,607.528076171875,154.044189453125,193.5962677001953,224.23867797851562,1007.4519653320312,344.8023986816406
