Date,garch_vol,garch_vol_lag1,garch_vol_lag5,garch_vol_lag10,garch_vol_lag21,rolling_vol_5,rolling_vol_21,rolling_vol_63,vol_ratio,momentum_5,momentum_21,regime_encoded
2008-01-08,1.9466510409414144,1.8638202272087412,1.680452630615744,1.901303048789847,1.937208008830861,2.5359020025477745,1.8497577092722741,1.8789285702195115,1.3496532240453984,0.3830011107187725,0.29141606774382267,1.0
2008-01-09,1.895234470426108,1.9466510409414144,1.612648324454336,1.8908620133714795,1.938027321353595,1.35509631274647,1.826511159330913,1.8865363482059865,0.7182985443323725,-0.7122146751994073,0.3144199104256621,1.0
2008-01-10,1.85544466479492,1.895234470426108,2.0153862923330235,1.8101534276913125,1.930940687852011,1.4792784863330601,1.9018421846260296,1.909373076389172,0.7747456506145637,-1.118809010517483,0.23816398858105173,1.0
2008-01-11,1.9154441384817784,1.85544466479492,1.927941951833864,1.7777089821863834,1.8603143620831408,1.470649748049723,1.87173255488343,1.9062103381001578,0.7715044445281204,-1.2022298293601885,0.0733107282810826,1.0
2008-01-14,1.8753950187083848,1.9154441384817784,1.8638202272087412,1.722582145609532,1.9000125311414997,1.8307193720068893,1.6464047691164803,1.9195485278655091,0.9537239332222585,-0.3000299697589569,-0.04320695592160779,1.0
2008-01-15,1.8944317348642248,1.8753950187083848,1.9466510409414144,1.680452630615744,2.2694141911021704,1.7400197182322854,1.6504868362464156,1.9148906668147505,0.9086783639332541,-0.9612625619835802,-0.04639608575243827,1.0
2008-01-16,1.9285380978598503,1.8944317348642248,1.895234470426108,1.612648324454336,2.256256006416536,1.7643577304272398,1.6843219772723552,1.9253034576083832,0.9164050079767319,-1.0416863113102637,-0.10163189548588528,1.0
2008-01-17,1.9155447025148369,1.9285380978598503,1.85544466479492,2.0153862923330235,2.1576782161864503,1.6239851086733115,1.6905823642632694,1.9275354277647136,0.8425189416915582,-0.7536304869087607,-0.12076211377209238,1.0
2008-01-18,1.852705287411976,1.9155447025148369,1.9154441384817784,1.927941951833864,2.0647073930332214,1.6839135733801482,1.6747138747582215,1.9168005272574307,0.8785022486348653,-0.3960567886252786,-0.033977504024585346,1.0
2008-01-22,1.7796048841741057,1.852705287411976,1.8753950187083848,1.8638202272087412,2.0143796109406664,0.9987273312904689,1.6454128277679705,1.9160861815701369,0.5212329909253152,-0.9771678609440171,-0.14746570528707584,1.0
2008-01-23,1.7288576091535903,1.7796048841741057,1.8944317348642248,1.9466510409414144,1.9758342215137636,0.9935078946000332,1.695379409349181,1.9335288783159836,0.5138314228155381,-0.9733972805178004,-0.2147548156836016,1.0
2008-01-24,1.781698717378914,1.7288576091535903,1.9285380978598503,1.895234470426108,1.901303048789847,1.8712059282281883,1.7730662688972538,1.9626309670002948,0.9534171016817077,-0.08236182992931385,-0.16285557434375542,1.0
2008-01-25,1.9077027372188615,1.781698717378914,1.9155447025148369,1.85544466479492,1.8908620133714795,2.0203811437465378,1.8365778748019697,1.965897742690175,1.027714259939994,0.49614911323211164,-0.0773795510021012,1.0
2008-01-28,1.925359101569526,1.9077027372188615,1.852705287411976,1.9154441384817784,1.8101534276913125,2.0203184507983014,1.8137444026305671,1.9135127668565026,1.0558165515233315,0.4935889619034217,-0.11593222726305812,1.0
2008-01-29,1.8470606895156247,1.925359101569526,1.7796048841741057,1.8753950187083848,1.7777089821863834,1.8713683834043473,1.8083408065166668,1.9078661846612541,0.9808698316735526,0.8041171794149404,-0.1262034361387022,1.0
2008-01-30,1.7783891274893575,1.8470606895156247,1.7288576091535903,1.8944317348642248,1.722582145609532,1.0495543955169162,1.804250111694993,1.8956562666444217,0.5536628206203096,1.3331261119742033,-0.05355321370519511,1.0
2008-01-31,1.7113429455661782,1.7783891274893575,1.781698717378914,1.9285380978598503,1.680452630615744,0.8622624884644385,1.8053620012520957,1.8504720383475501,0.46596893689592245,0.6982709255941955,-0.06849983606806569,1.0
2008-02-01,1.645910325556151,1.7113429455661782,1.9077027372188615,1.9155447025148369,1.612648324454336,1.5591256258663737,1.6222672276728884,1.834528143035217,0.8498782816636483,-0.3134440460592015,-0.4139984963571163,1.0
2008-02-04,1.838973587778414,1.645910325556151,1.925359101569526,1.852705287411976,2.0153862923330235,1.6491735757018071,1.6543268484420655,1.8349415411618883,0.8987608262754504,-0.20438482401282884,-0.35120609260930136,1.0
2008-02-05,1.7880355618194974,1.838973587778414,1.8470606895156247,1.7796048841741057,1.927941951833864,1.681097999512871,1.679540271882294,1.8176355306267185,0.9248817880079789,-0.689640439628434,-0.3949143812902635,1.0
2008-02-06,1.8004429799953676,1.7880355618194974,1.7783891274893575,1.7288576091535903,1.8638202272087412,1.5267220357949578,1.6216014021057163,1.8106563390374824,0.8431870824292037,-1.0390392631758383,-0.33259590203089767,1.0
2008-02-07,1.7652909627213114,1.8004429799953676,1.7113429455661782,1.781698717378914,1.9466510409414144,1.7367426747290404,1.6052208920671842,1.770567078566433,0.9808962878352064,-0.8035469011667852,-0.351011267469389,1.0
2008-02-08,1.708322651442775,1.7652909627213114,1.645910325556151,1.9077027372188615,1.895234470426108,2.2163872384577923,1.8356800231223778,1.838947637218795,1.2052476066201825,0.5723086091929153,-0.10815961912084904,1.0
2008-02-11,2.015337384742265,1.708322651442775,1.838973587778414,1.925359101569526,1.85544466479492,2.2721795787908565,1.8068868126062578,1.8507743190650838,1.2276913264814724,0.703516708440155,0.0826809833329934,2.0
2008-02-12,1.9930860560455848,2.015337384742265,1.7880355618194974,1.8470606895156247,1.9154441384817784,2.0276545323295525,1.7910015189376416,1.8524415476555127,1.0945848925143105,0.9098054802530499,0.1079511686176503,2.0
2008-02-13,1.919570328842927,1.9930860560455848,1.8004429799953676,1.7783891274893575,1.8753950187083848,1.7126458606285597,1.739134878204855,1.845882160739302,0.9278197151776042,1.243060854680731,0.03480667521664707,1.0
2008-02-14,1.840894983800773,1.919570328842927,1.7652909627213114,1.7113429455661782,1.8944317348642248,1.720052580803768,1.716874404590323,1.8073355082662805,0.9517062952267008,1.4710780847568539,0.2281174579450001,1.0
2008-02-15,1.8579925206328407,1.840894983800773,1.708322651442775,1.645910325556151,1.9285380978598503,1.2488202240839736,1.6744332448741759,1.7752249903539206,0.7034715210014031,0.5846316847098398,0.279058951360128,1.0
2008-02-19,1.7882971869509454,1.8579925206328407,2.015337384742265,1.838973587778414,1.9155447025148369,2.0301678630342876,1.8526750291512077,1.8398664883281652,1.103432165275777,1.069358235501272,0.516725917240144,1.0
2008-02-20,2.1259385639534507,1.7882971869509454,1.9930860560455848,1.7880355618194974,1.852705287411976,1.9169716087447177,1.8582153456805262,1.8316505130510412,1.0465815367537306,1.1842184172536152,0.48420717001738695,2.0
2008-02-21,2.030282018609634,2.1259385639534507,1.919570328842927,1.8004429799953676,1.7796048841741057,2.4652615129388016,1.92891467286264,1.8535964605049633,1.3299882501217155,0.64214527981465,0.4203574230163297,2.0
2008-02-22,2.061490662233906,2.030282018609634,1.840894983800773,1.7652909627213114,1.7288576091535903,2.3607576556801844,1.8434988756992499,1.8045381687231778,1.308233705774462,0.4078198959390855,0.5569786904347348,2.0
2008-02-25,1.9821292940904676,2.061490662233906,1.8579925206328407,1.708322651442775,1.781698717378914,2.298442775151555,1.7693983726736962,1.8040214941536497,1.2740661808078186,0.6594043721217813,0.45566995184848397,1.0
2008-02-26,1.904858977322312,1.9821292940904676,1.7882971869509454,2.015337384742265,1.9077027372188615,1.5158507839667166,1.7595947147017732,1.8140972893103686,0.8355950879255043,0.19321867888737243,0.4445996233485395,1.0
2008-02-27,1.9012294842440136,1.904858977322312,2.1259385639534507,1.9930860560455848,1.925359101569526,1.6440172760030012,1.7958152697036767,1.8200870991931606,0.9032629684215604,-0.019652048318983262,0.3620069294882429,1.0
2008-02-28,1.8597519155464663,1.9012294842440136,2.030282018609634,1.919570328842927,1.8470606895156247,1.455579554808478,1.8650040798160694,1.8081215388847154,0.8050230714613952,0.9586084223095259,0.4571410522769453,1.0
2008-02-29,1.953554925651536,1.8597519155464663,2.061490662233906,1.840894983800773,1.7783891274893575,1.6590572979508256,1.8844619609168358,1.7689833510073036,0.9378591929687278,0.64001745886765,0.3919528206474603,1.0
2008-03-03,1.8859410222359387,1.953554925651536,1.9821292940904676,1.8579925206328407,1.7113429455661782,1.6623269557116915,1.8768950366552115,1.7688213303964238,0.9397935942683001,0.5757507188957246,0.4264984740631338,1.0
2008-03-04,1.8072003187655408,1.8859410222359387,1.904858977322312,1.7882971869509454,1.645910325556151,2.0829709696731844,1.8716169813345167,1.7880360733057987,1.1649490750050122,-0.3778403704003396,0.4292671651720781,1.0
2008-03-05,1.96144175977848,1.8072003187655408,1.9012294842440136,2.1259385639534507,1.838973587778414,2.826354522261263,2.044225218857708,1.8494183007306912,1.5282397287539502,0.7083947979868733,0.5793354109167433,1.0
2008-03-10,2.0846180942280723,2.1829225813005384,1.8859410222359387,1.9821292940904676,1.7652909627213114,2.63161652134429,1.9516200498235479,1.8405397946053466,1.429806912655517,0.7495469933976118,0.7962827346737045,2.0
2008-03-11,2.056616825071328,2.0846180942280723,1.8072003187655408,1.904858977322312,1.708322651442775,1.654234059553604,1.8217820764455728,1.8260489476134978,0.9059089361846284,1.5480129688439925,0.661577726993763,2.0
2008-03-12,1.9877599857416968,2.056616825071328,1.96144175977848,1.9012294842440136,2.015337384742265,0.7064257650706971,1.8069953494668156,1.8237761245409743,0.3873423692551613,0.8968810855535159,0.6253745483246865,1.0
2008-03-13,1.920397314311214,1.9877599857416968,2.2709025630939608,1.8597519155464663,1.9930860560455848,0.7194052731747049,1.7840264827783003,1.8111265148095392,0.3972142571444594,0.9450257521988004,0.7163944992362118,1.0
2008-03-14,1.8697450738967316,1.920397314311214,2.1829225813005384,1.953554925651536,1.919570328842927,1.150560923992572,1.834570049980514,1.740292641525985,0.6611307182128269,0.7406460127112169,0.6334697352012071,1.0
2008-03-17,1.833568215863252,1.8697450738967316,2.0846180942280723,1.8859410222359387,1.840894983800773,2.322836229661599,2.085447424848124,1.8053579083118838,1.286634754785874,-0.44512029406002396,0.3400450254315907,1.0
2008-04-09,2.228888037171554,2.323864979797245,2.285885432428912,2.3269866367909087,2.0846180942280723,1.7193290861757333,2.3569061439515515,2.0185922741182503,0.8517465900471459,0.9055294145866455,0.2198506090158397,2.0
2008-04-10,2.208510642681497,2.228888037171554,2.4328050160138006,2.4406192061579786,2.056616825071328,1.4670615182771556,2.351134656937218,2.0110454842981755,0.729501908202309,1.0928543579982695,0.15816565147015096,2.0
2008-04-11,2.1089394959460503,2.208510642681497,2.348777494487038,2.3418094848118285,1.9877599857416968,1.3022724179197875,2.3453308650126767,1.9853071052263986,0.6559551489497542,0.7302178943031534,0.13622292832340882,2.0
2008-04-14,2.0181935910933477,2.1089394959460503,2.344275108406112,2.2637169999535685,1.920397314311214,1.0754618181258502,2.3413530850276607,1.977587095057785,0.5438252610029422,0.503604001186686,0.12704303601543115,1.0
2008-04-15,1.9501070868574075,2.0181935910933477,2.323864979797245,2.3983633866066763,1.8697450738967316,0.8865985893923597,2.33981801382215,1.972128864808718,0.4495642273753512,0.9697673701100884,0.2618134681265975,1.0
2008-04-16,1.9227236242319143,1.9501070868574075,2.228888037171554,2.285885432428912,1.833568215863252,0.6823393980169933,2.1083894702139365,1.9496528878764336,0.34997993861368776,0.7627479992628227,0.5074382979022317,1.0
2008-04-17,1.860103005769216,1.9227236242319143,2.208510642681497,2.4328050160138006,2.187515515319584,0.665841447364842,1.9772665674310514,1.9344678494989564,0.34419876636218094,0.771700723700872,0.31940846885079094,1.0
2008-04-18,1.7821020837838115,1.860103005769216,2.1089394959460503,2.348777494487038,2.3749835460646573,0.685012014549568,1.6353303244881965,1.9316765884587852,0.35462044663289843,0.9350900013159368,0.6008529398881957,1.0
2008-04-21,1.7512948392005083,1.7821020837838115,2.0181935910933477,2.344275108406112,2.675273062458091,0.715628175594176,1.6217206694281523,1.9316147020375278,0.370481843423178,0.8241677980259098,0.6382461732741062,1.0
2008-04-22,1.6828606711700054,1.7512948392005083,1.9501070868574075,2.323864979797245,2.548478150411163,0.6542243771713686,1.6058713651762067,1.9278525484737195,0.3393539499114276,0.7730063263049679,0.7261675163879074,0.0
2008-04-23,1.661278795074854,1.6828606711700054,1.9227236242319143,2.228888037171554,2.432726302850677,0.6575088755684035,1.6070764713158516,1.9007237810283149,0.3459255269656716,0.6673922447962676,0.7118251976232715,0.0
2008-04-24,1.5988667721380656,1.661278795074854,1.860103005769216,2.208510642681497,2.3269866367909087,1.2880416440264255,1.576680594920152,1.8986643709570235,0.6783935400742718,0.3441496816295285,0.4646751672715227,0.0
2008-04-25,1.6410719997001837,1.5988667721380656,1.7821020837838115,2.1089394959460503,2.4406192061579786,1.3794704486403522,1.5981696470645925,1.8947966327285122,0.7280308740331204,0.42893009123521775,0.5017189716120323,0.0
2008-04-28,1.6592999423676729,1.6410719997001837,1.7512948392005083,2.0181935910933477,2.3418094848118285,1.3798993768450465,1.5524028119300077,1.8947538520053668,0.7282736886295761,0.4081574300608758,0.5738738730074677,0.0
2008-04-29,1.595121783707769,1.6592999423676729,1.6828606711700054,1.9501070868574075,2.2637169999535685,1.8589608730331635,1.4909807320036703,1.9378665688029033,0.9592821832834018,-0.42457829915760315,0.5980914463796475,0.0
2008-04-30,1.7718926696346105,1.595121783707769,1.661278795074854,1.9227236242319143,2.3983633866066763,1.8715517084205058,1.5758332428921156,1.9568931088332384,0.9563893398022052,-0.8775303760720133,0.5173629826088848,1.0
2008-05-01,1.7935959807524546,1.7718926696346105,1.5988667721380656,1.860103005769216,2.285885432428912,1.7967508222903623,1.433284475285711,1.9599449673842053,0.9167353431807597,-0.6679105316599765,0.3104012263842916,1.0
2008-05-02,1.7368879797077257,1.7935959807524546,1.6410719997001837,1.7821020837838115,2.4328050160138006,2.50917325848883,1.5658669447706957,1.9586013282383619,1.281104644581076,-0.2829031847200092,0.5418179568439248,1.0
2008-05-05,2.002124683933618,1.7368879797077257,1.6592999423676729,1.7512948392005083,2.348777494487038,2.920820862020939,1.6103335082631163,1.9838396886790723,1.4723068999419757,0.24714549832209878,0.5738446946037142,1.0
2008-05-06,2.115535542336293,2.002124683933618,1.595121783707769,1.6828606711700054,2.344275108406112,2.3962056110691856,1.602538860670123,1.9728400000530575,1.214597033213409,1.2074708374829777,0.5657924639407825,2.0
2008-05-07,2.1031331377202807,2.115535542336293,1.7718926696346105,1.661278795074854,2.323864979797245,1.6987181718716098,1.5903226895325944,1.9664492104981945,0.8638505194045892,1.906590766607128,0.6809055737796312,2.0
2008-05-08,2.068321746916693,2.1031331377202807,1.7935959807524546,1.5988667721380656,2.228888037171554,1.2524286864985827,1.5617526140123918,1.9661674086593726,0.6369898519234173,2.1460672404799297,0.605767375406502,2.0
2008-05-09,1.9785674294373423,2.068321746916693,1.7368879797077257,1.6410719997001837,2.208510642681497,0.926985995399703,1.580774822011323,1.9297826806085219,0.4803577131842612,1.8280292550171673,0.7168595989912813,1.0
2008-05-12,1.99118342197485,1.9785674294373423,2.002124683933618,1.6592999423676729,2.1089394959460503,1.7074966416942643,1.687317919879122,1.948657180438823,0.8762427064311789,0.8320874987519101,0.5980993623296087,1.0
2008-05-13,2.0038699238971667,1.99118342197485,2.115535542336293,1.595121783707769,2.0181935910933477,1.5964884326984286,1.686925722625497,1.9439012921530312,0.8212806067586825,0.6324706488572595,0.5964749991004429,1.0
2008-05-14,1.935289957711665,2.0038699238971667,2.1031331377202807,1.7718926696346105,1.9501070868574075,1.7778058912411123,1.7486996013674265,1.9650965348094587,0.904691377624099,-0.06266538063800961,0.4350882521729411,1.0
2008-05-15,1.9371011942662637,1.935289957711665,2.068321746916693,1.7935959807524546,1.9227236242319143,1.794315893373924,1.7451138203555365,1.9555170345937691,0.9175659744363555,-0.021313746186237915,0.41908600744244007,1.0
2008-05-16,1.8607808715694272,1.9371011942662637,1.9785674294373423,1.7368879797077257,1.860103005769216,1.7483508403294101,1.7687634440656013,1.9604613011575753,0.8918058414604143,-0.05321918000847479,0.5204500981081035,1.0
2008-05-19,1.8711440134544384,1.8607808715694272,1.99118342197485,2.002124683933618,1.7821020837838115,1.3848213104402198,1.7615582058518469,1.9031495758724322,0.7276471213805658,0.35511050848657344,0.460009006894046,1.0
2008-05-20,1.790627578283741,1.8711440134544384,2.0038699238971667,2.115535542336293,1.7512948392005083,1.6177870729758392,1.8030449304895189,1.9156380292434672,0.8445160558932646,0.6060601493186278,0.54454460655109,1.0
2008-05-21,1.839973978111936,1.790627578283741,1.935289957711665,2.1031331377202807,1.6828606711700054,1.464630182417716,1.9329046613456824,1.9313524639392834,0.7583443259395454,1.7273845277054263,0.6623211572682886,1.0
2008-05-22,2.1041107946139657,1.839973978111936,1.9371011942662637,2.068321746916693,1.661278795074854,2.106403707659759,1.9976646086111347,1.9503977702790993,1.079986728737049,1.2709423534358555,0.5627884142613895,2.0
2008-05-23,2.076264704560552,2.1041107946139657,1.8607808715694272,1.9785674294373423,1.5988667721380656,2.0786790704115763,1.921796324713503,1.950641560104055,1.0656386662348625,1.0484862164777597,0.688149273071968,2.0
2008-05-27,1.9963197967614112,2.076264704560552,1.8711440134544384,1.99118342197485,1.6410719997001837,2.619595465929203,2.0237653992008977,1.9783955956964803,1.3241009389767635,0.5417302145057711,0.4868661791013206,1.0
2008-05-28,2.060721902075246,1.9963197967614112,1.790627578283741,2.0038699238971667,1.6592999423676729,2.591655674128023,2.0514990179654395,1.9775420953121727,1.3105438717444378,0.5055289895878199,0.5677283112003624,2.0
2008-05-29,2.060585962559325,2.060721902075246,1.839973978111936,1.935289957711665,1.595121783707769,2.2029489246664724,2.072871037025615,2.0071476486729165,1.0975520042698481,-0.8719191972544827,0.5558114196261743,1.0
2008-05-30,2.1922465963298365,2.060585962559325,2.1041107946139657,1.9371011942662637,1.7718926696346105,2.24583944498215,1.9998164021301226,2.001834429877296,1.1218907075745572,-0.40157211328145664,0.676111810163903,2.0
2008-06-02,2.1009411250937213,2.1922465963298365,2.076264704560552,1.8607808715694272,1.7935959807524546,2.1778049634689918,1.9758799096989195,2.0020241538121923,1.0878015429144963,-0.5264483198761051,0.721830752068128,2.0
2008-06-03,2.0063196432506216,2.1009411250937213,1.9963197967614112,1.8711440134544384,1.7368879797077257,2.226164578539304,1.988205766629316,1.995292264505346,1.115708519569284,-0.5683095575554444,0.41891228080716936,1.0
2008-06-04,2.094459798734312,2.0063196432506216,2.060721902075246,1.790627578283741,2.002124683933618,1.7161494080852053,1.9627887771954449,1.9568742217285429,0.8769850351287776,-1.3748330204148564,0.18154294959632553,2.0
2008-06-05,2.096492947558443,2.094459798734312,2.060585962559325,1.839973978111936,2.115535542336293,2.8049891790385337,2.142849627705434,2.0240147731584544,1.3858541035554681,0.13336294451323977,0.30007144510956996,2.0
2008-06-26,2.313833811888507,2.3713628819613204,2.569257771942853,3.175790460136338,2.060721902075246,2.1060589513405303,2.8678767934294815,2.1906565629237824,0.9613825311484047,1.1766860536548738,0.35208305425838066,2.0
2008-07-01,2.300593704887309,2.4112995091797123,2.4874909555677864,2.7454449714154423,2.1009411250937213,2.1112835351745307,2.7631368025953003,2.1009109393288106,1.0049371896978336,0.6270790053937801,0.4853350975932915,2.0
2008-07-02,2.199670221729038,2.300593704887309,2.3713628819613204,2.622949960230261,2.0063196432506216,1.8279156740889648,2.6981343565861278,2.1051460436778364,0.8683082485315219,1.4496730300358338,0.7348185079153706,2.0
2008-07-03,2.2342732345092884,2.199670221729038,2.313833811888507,2.569257771942853,2.094459798734312,1.0955581798483112,2.6262520920598336,2.095094882684265,0.5229157824320905,0.8831173818909077,0.8896902929026103,2.0
2008-07-07,2.162959578528901,2.2342732345092884,2.5308147183967087,2.649066003967065,2.096492947558443,2.0374684167276937,2.616217201434468,2.128884699288247,0.9570590729544364,0.23806579172474204,0.5402925050069473,2.0
2008-07-08,2.253035733556598,2.162959578528901,2.4112995091797123,2.602988534646916,2.415430001212827,2.757486429180591,2.172344380592146,2.1919295566135224,1.2580178139669964,-0.46041453333711235,-0.021268778711097447,2.0
2008-07-10,2.3422450676632987,2.4590253239859776,2.199670221729038,2.3713628819613204,3.291647371218092,3.1689418445216555,2.175370775668192,2.2277083742969883,1.422511977368536,-0.2709165793600522,0.4074811329755332,2.0
