Date,Close,return,garch_vol,regimes
2007-12-06,90.18000030517578,1.9098231237478558,1.937208008830861,ELEVATED
2007-12-07,88.63999938964844,-1.7076967291149603,1.938027321353595,ELEVATED
2007-12-10,88.04000091552734,-0.676893590086336,1.930940687852011,ELEVATED
2007-12-11,89.98999786376953,2.2148988277648662,1.8603143620831406,ELEVATED
2007-12-12,94.0199966430664,4.478274113749459,1.9000125311414995,ELEVATED
2007-12-13,92.12000274658203,-2.020840208809449,2.2694141911021704, CRISIS
2007-12-14,91.69000244140625,-0.46678277502736343,2.2562560064165362, CRISIS
2007-12-17,91.29000091552734,-0.43625424280528957,2.1576782161864503,HIGH
2007-12-18,90.12000274658203,-1.2816279518147233,2.0647073930332214,HIGH
2007-12-19,91.4800033569336,1.5090996104115684,2.0143796109406664,ELEVATED
2007-12-20,90.87999725341797,-0.6558877147987641,1.9758342215137634,ELEVATED
2007-12-21,92.45999908447266,1.7385584053759118,1.901303048789847,ELEVATED
2007-12-24,92.69999694824219,0.25956939881675023,1.8908620133714795,ELEVATED
2007-12-26,93.94000244140625,1.3376542977195705,1.8101534276913125,ELEVATED
2007-12-27,94.77999877929688,0.8941838578453876,1.7777089821863834,ELEVATED
2007-12-28,93.87999725341797,-0.9495690414331404,1.722582145609532,ELEVATED
2007-12-31,93.8499984741211,-0.03195438876707479,1.680452630615744,ELEVATED
2008-01-02,97.83999633789062,4.251462896794567,1.612648324454336,ELEVATED
2008-01-03,97.5999984741211,-0.24529627223277561,2.0153862923330235,ELEVATED
2008-01-04,96.79000091552734,-0.8299155443209583,1.9279419518338639,ELEVATED
2008-01-07,94.38999938964844,-2.479596552513197,1.8638202272087414,ELEVATED
2008-01-08,95.54000091552734,1.2183510258662267,1.9466510409414144,ELEVATED
2008-01-09,94.37000274658203,-1.224616032796333,1.895234470426108,ELEVATED
2008-01-10,92.22000122070312,-2.278267948823154,1.85544466479492,ELEVATED
2008-01-11,91.06999969482422,-1.2470196385344856,1.9154441384817786,ELEVATED
2008-01-14,92.91999816894531,2.0314027454929606,1.8753950187083848,ELEVATED
2008-01-15,90.9800033569336,-2.087811935256889,1.8944317348642252,ELEVATED
2008-01-16,89.5,-1.6267347794297504,1.9285380978598505,ELEVATED
2008-01-17,88.75,-0.8379888268156388,1.9155447025148369,ELEVATED
2008-01-18,89.2300033569336,0.5408488528829247,1.8527052874119758,ELEVATED
2008-01-22,88.44999694824219,-0.8741526161007318,1.7796048841741055,ELEVATED
2008-01-23,86.62000274658203,-2.0689590331258056,1.7288576091535903,ELEVATED
2008-01-24,89.06999969482422,2.8284424735126823,1.781698717378914,ELEVATED
2008-01-25,90.9000015258789,2.0545658889914886,1.9077027372188617,ELEVATED
2008-01-28,91.37999725341797,0.5280480962394751,1.925359101569526,ELEVATED
2008-01-29,92.0,0.6784884714568618,1.8470606895156252,ELEVATED
2008-01-30,92.52999877929688,0.5760856296705086,1.7783891274893577,ELEVATED
2008-01-31,92.20999908447266,-0.3458334583873568,1.7113429455661782,ELEVATED
2008-02-01,89.44000244140625,-3.0040089692754957,1.6459103255561507,ELEVATED
2008-02-04,90.4000015258789,1.0733442064713383,1.8389735877784141,ELEVATED
2008-02-05,88.81999969482422,-1.747789606621164,1.7880355618194974,ELEVATED
2008-02-06,87.77999877929688,-1.1709084880665133,1.8004429799953676,ELEVATED
2008-02-07,88.51000213623047,0.8316283516579093,1.7652909627213114,ELEVATED
2008-02-08,91.94000244140625,3.875268582523006,1.708322651442775,ELEVATED
2008-02-11,93.52999877929688,1.729384702707537,2.015337384742265,HIGH
2008-02-12,92.86000061035156,-0.7163457475566903,1.9930860560455852,HIGH
2008-02-13,93.31999969482422,0.49536838407189254,1.919570328842927,ELEVATED
2008-02-14,95.16000366210938,1.971714502038524,1.8408949838007735,ELEVATED
2008-02-15,94.62999725341797,-0.5569634177120641,1.8579925206328407,ELEVATED
2008-02-19,98.55999755859375,4.153017456664698,1.7882971869509454,ELEVATED
2008-02-20,98.41999816894531,-0.14204483879497465,2.1259385639534507,HIGH
2008-02-21,96.23999786376953,-2.214997303122934,2.030282018609634,HIGH
2008-02-22,97.01000213623047,0.8000875826607023,2.061490662233906,HIGH
2008-02-25,97.69000244140625,0.7009589632014146,1.9821292940904673,ELEVATED
2008-02-26,99.47000122070312,1.822088990492654,1.9048589773223121,ELEVATED
2008-02-27,98.2699966430664,-1.206398474826753,1.9012294842440136,ELEVATED
2008-02-28,100.9000015258789,2.6763050500196117,1.8597519155464666,ELEVATED
2008-02-29,100.0999984741211,-0.7928672345486776,1.953554925651536,ELEVATED
2008-03-03,100.4800033569336,0.37962526334178737,1.8859410222359387,ELEVATED
2008-03-04,97.5199966430664,-2.945866455987667,1.8072003187655412,ELEVATED
2008-03-05,101.63999938964844,4.224777367109311,1.9614417597784801,ELEVATED
2008-03-06,102.61000061035156,0.9543498883589185,2.2709025630939608, CRISIS
2008-03-07,102.37999725341797,-0.2241529632252881,2.1829225813005384, CRISIS
2008-03-10,104.16000366210938,1.7386271307327839,2.0846180942280723,HIGH
2008-03-11,105.25,1.046463421244237,2.056616825071328,HIGH
2008-03-12,106.2699966430664,0.9691179506569281,1.9877599857416968,ELEVATED
2008-03-13,107.54000091552734,1.195073221585341,1.920397314311214,ELEVATED
2008-03-14,106.19999694824219,-1.2460516606632055,1.8697450738967314,ELEVATED
2008-03-17,101.75,-4.1902044031234205,1.8335682158632518,ELEVATED
2008-03-18,105.55999755859375,3.744469345055279,2.1875155153195838, CRISIS
2008-03-19,100.72000122070312,-4.585066739134835,2.3749835460646573, CRISIS
2008-03-20,100.37999725341797,-0.3375734344364445,2.675273062458091, CRISIS
2008-03-24,99.86000061035156,-0.5180281503232465,2.548478150411163, CRISIS
2008-03-25,100.5999984741211,0.7410353086787502,2.432726302850677, CRISIS
2008-03-26,103.98999786376953,3.3697807565280513,2.3269866367909087, CRISIS
2008-03-27,105.0,0.9712493095284103,2.4406192061579786, CRISIS
2008-03-28,103.7699966430664,-1.1714317685081799,2.3418094848118285, CRISIS
2008-03-31,100.30000305175781,-3.3439276318415923,2.2637169999535685, CRISIS
2008-04-01,100.16999816894531,-0.12961603076463435,2.3983633866066763, CRISIS
2008-04-02,103.75,3.573926221917967,2.285885432428912, CRISIS
2008-04-03,102.5199966430664,-1.185545404273347,2.4328050160138006, CRISIS
2008-04-04,104.9000015258789,2.3215030830509242,2.348777494487038, CRISIS
2008-04-07,107.13999938964844,2.135364948700147,2.344275108406112, CRISIS
2008-04-08,106.33999633789062,-0.7466894309457239,2.3238649797972455, CRISIS
2008-04-09,108.47000122070312,2.0030138764012273,2.228888037171554,HIGH
2008-04-10,108.19999694824219,-0.2489206872152261,2.208510642681497,HIGH
2008-04-11,108.75,0.5083207645753429,2.1089394959460503,HIGH
2008-04-14,109.83999633789062,1.00229548311781,2.0181935910933473,ELEVATED
2008-04-15,111.58000183105469,1.584127413671288,1.9501070868574073,ELEVATED
2008-04-16,112.66000366210938,0.9679170221648992,1.9227236242319146,ELEVATED
2008-04-17,112.43000030517578,-0.2041570650249791,1.860103005769216,ELEVATED
2008-04-18,113.91999816894531,1.3252671526506665,1.7821020837838117,ELEVATED
2008-04-21,114.43000030517578,0.4476844666676749,1.7512948392005085,ELEVATED
2008-04-22,115.94999694824219,1.3283200550665786,1.6828606711700054,LOW
2008-04-23,116.45999908447266,0.4398466146213975,1.661278795074854,LOW
2008-04-24,114.33999633789062,-1.8203698808586743,1.5988667721380656,LOW
2008-04-25,116.33999633789062,1.7491692006791126,1.6410719997001835,LOW
2008-04-28,116.73999786376953,0.34382116079596514,1.6592999423676729,LOW
2008-04-29,113.43000030517578,-2.835358591025816,1.595121783707769,LOW
2008-04-30,111.36000061035156,-1.8249137699506535,1.7718926696346105,ELEVATED
2008-05-01,110.5,-0.7722706587984907,1.7935959807524546,ELEVATED
2008-05-02,114.55999755859375,3.674205935378949,1.7368879797077255,ELEVATED
2008-05-05,117.98999786376953,2.9940645760065054,2.002124683933618,ELEVATED
2008-05-06,120.30999755859375,1.966268104778579,2.115535542336293,HIGH
2008-05-07,122.31999969482422,1.670685875670097,2.1031331377202807,HIGH
2008-05-08,122.83999633789062,0.4251117105655178,2.068321746916693,HIGH
2008-05-09,125.4000015258789,2.084016008065137,1.9785674294373423,ELEVATED
2008-05-12,122.91000366210938,-1.985644205319781,1.99118342197485,ELEVATED
2008-05-13,124.0999984741211,0.9681838553053268,2.0038699238971667,ELEVATED
2008-05-14,121.86000061035156,-1.8049942718062484,1.935289957711665,ELEVATED
2008-05-15,122.62999725341797,0.6318698828243763,1.9371011942662633,ELEVATED
2008-05-16,124.98999786376953,1.9244888389539527,1.8607808715694272,ELEVATED
2008-05-19,125.05999755859375,0.056004237155460324,1.8711440134544386,ELEVATED
2008-05-20,127.83999633789062,2.222932059465599,1.790627578283741,ELEVATED
2008-05-21,132.6999969482422,3.8016276201277455,1.8399739781119357,ELEVATED
2008-05-22,130.50999450683594,-1.6503409885234799,2.1041107946139657,HIGH
2008-05-23,131.57000732421875,0.812208154163474,2.0762647045605513,HIGH
2008-05-27,128.30999755859375,-2.4777757727044825,1.9963197967614112,ELEVATED
2008-05-28,130.92999267578125,2.0419259348758434,2.060721902075246,HIGH
2008-05-29,126.88999938964844,-3.0856133140837683,2.0605859625593252,ELEVATED
2008-05-30,127.77999877929688,0.7013944313416509,2.1922465963298365,HIGH
2008-06-02,128.02000427246094,0.1878271211902316,2.1009411250937213,HIGH
2008-06-03,124.58000183105469,-2.6870819611011787,2.0063196432506216,ELEVATED
2008-06-04,122.0999984741211,-1.9906913794212167,2.094459798734312,HIGH
2008-06-05,127.54000091552734,4.455366510556713,2.096492947558443,HIGH
2008-06-06,137.69000244140625,7.958288735313301,2.415430001212827, CRISIS
2008-06-09,133.91000366210938,-2.745296471982739,3.345483732921072, CRISIS
2008-06-10,131.02000427246094,-2.158165417529734,3.291647371218092, CRISIS
2008-06-11,135.02000427246094,3.0529689128095727,3.1994953513686464, CRISIS
2008-06-12,136.08999633789062,0.792469287195785,3.175790460136338, CRISIS
2008-06-13,135.11000061035156,-0.7201085707327692,3.025486736568529, CRISIS
2008-06-16,134.7100067138672,-0.29605054746312254,2.88527680902118, CRISIS
2008-06-17,133.72000122070312,-0.7349160743989058,2.7454449714154423, CRISIS
2008-06-18,136.44000244140625,2.03410200110139,2.622949960230261, CRISIS
2008-06-19,132.0,-3.2541793916435857,2.569257771942853, CRISIS
2008-06-20,134.86000061035156,2.1666671290542228,2.649066003967065, CRISIS
2008-06-23,135.91000366210938,0.7785874588504216,2.602988534646916, CRISIS
2008-06-24,136.4600067138672,0.4046818018820675,2.4874909555677864, CRISIS
2008-06-25,134.3300018310547,-1.5609004675477878,2.3713628819613204, CRISIS
2008-06-26,139.8300018310547,4.094394346035446,2.313833811888507,HIGH
2008-06-27,140.30999755859375,0.34327091557861955,2.5308147183967087, CRISIS
2008-06-30,139.8300018310547,-0.342096597456365,2.4112995091797123, CRISIS
2008-07-01,140.6699981689453,0.6007268303589886,2.300593704887309,HIGH
2008-07-02,144.25999450683594,2.552069655662481,2.199670221729038,HIGH
2008-07-03,146.0800018310547,1.2616161053108144,2.2342732345092884,HIGH
2008-07-07,141.8699951171875,-2.8819870352522092,2.1629595785289015,HIGH
2008-07-08,136.42999267578125,-3.8344982227656366,2.253035733556598,HIGH
2008-07-09,136.5800018310547,0.10995320921105556,2.4590253239859776, CRISIS
2008-07-10,142.02999877929688,3.9903330466957154,2.3422450676632987,HIGH
2008-07-11,144.49000549316406,1.7320331866578664,2.5387271692228515, CRISIS
2008-07-14,143.9199981689453,-0.3944960222495908,2.4713551652489434, CRISIS
2008-07-15,138.75,-3.592272258700513,2.3578622720325515,HIGH
2008-07-16,135.80999755859375,-2.1189206784909875,2.511397084709062, CRISIS
2008-07-17,131.07000732421875,-3.4901629626566955,2.4831477340683588, CRISIS
2008-07-18,130.19000244140625,-0.6714006512837822,2.604000672011785, CRISIS
2008-07-21,132.61000061035156,1.8588202807926502,2.4886146446470963, CRISIS
2008-07-22,129.5500030517578,-2.307516435042445,2.4338531086793074, CRISIS
2008-07-23,125.29000091552734,-3.288307244985944,2.4297131237526344,HIGH
2008-07-24,126.44000244140625,0.9178717515169188,2.5326572102509686, CRISIS
2008-07-25,124.5199966430664,-1.5185113581673626,2.4259015322367468,HIGH
2008-07-28,125.83999633789062,1.060070454874773,2.3612132022994574,HIGH
2008-07-29,122.70999908447266,-2.487283331615553,2.271283117211324,HIGH
2008-07-30,127.0999984741211,3.57754007204123,2.3025843926438903,HIGH
2008-07-31,123.9800033569336,-2.4547562192321903,2.4473566778564604, CRISIS
2008-08-01,124.18000030517578,0.161313875485547,2.455673829075206, CRISIS
2008-08-04,120.68000030517578,-2.818489282814185,2.339257872022121,HIGH
2008-08-05,117.69999694824219,-2.469343179812522,2.3983444371032387,HIGH
2008-08-06,117.0,-0.5947297930262496,2.413421744755807,HIGH
2008-08-07,117.86000061035156,0.7350432567107434,2.308021408656278,HIGH
2008-08-08,113.33000183105469,-3.8435421312046136,2.2101372391225445,HIGH
2008-08-11,112.66999816894531,-0.582373291666638,2.425286312725235,HIGH
2008-08-12,111.1500015258789,-1.349069555133231,2.318806593332761,HIGH
2008-08-13,113.47000122070312,2.087269152474147,2.252244983989922,HIGH
2008-08-14,113.68000030517578,0.1850701350255557,2.236713720571428,HIGH
2008-08-15,112.55000305175781,-0.9940158782410946,2.1336861385976804,ELEVATED
2008-08-18,111.94000244140625,-0.5419818692239842,2.0620739113630786,ELEVATED
2008-08-19,113.25,1.1702675808672236,1.9780464932966892,ELEVATED
2008-08-20,114.36000061035156,0.9801329892729083,1.9214364268597135,ELEVATED
2008-08-21,120.16000366210938,5.071706034279977,1.859480806891381,ELEVATED
2008-08-22,113.91999816894531,-5.193080312073716,2.3542907032693035,HIGH
2008-08-25,114.02999877929688,0.09655952608815799,2.7636004721007055, CRISIS
2008-08-26,114.62999725341797,0.5261759892520645,2.628760438169332, CRISIS
2008-08-27,116.22000122070312,1.3870749414484074,2.5059827946104365, CRISIS
2008-08-28,114.16999816894531,-1.7638986665168166,2.4211066987165943,HIGH
2008-08-29,114.05000305175781,-0.10510214514494187,2.373441016928909,HIGH
2008-09-02,108.33999633789062,-5.006581815939004,2.2622939574223837,HIGH
2008-09-03,108.05999755859375,-0.25844451611721775,2.6599845248321925, CRISIS
2008-09-04,106.30000305175781,-1.6287197358871075,2.533060795355356, CRISIS
2008-09-05,104.08999633789062,-2.0790278931517303,2.4668022928787403, CRISIS
2008-09-08,103.44000244140625,-0.6244537605462175,2.4394640695772773,HIGH
2008-09-09,100.33999633789062,-2.996912248983785,2.3332107712907955,HIGH
2008-09-10,98.97000122070312,-1.3653529671000753,2.413849032438184,HIGH
2008-09-11,97.63999938964844,-1.3438434016877276,2.3408835869038054,HIGH
2008-09-12,97.58000183105469,-0.06144772528553499,2.272298307088943,HIGH
2008-09-15,94.23999786376953,-3.4228365490993506,2.167039321497266,ELEVATED
2008-09-16,89.22000122070312,-5.326821685971561,2.3280572309049252,HIGH
2008-09-17,94.83999633789062,6.2990305316017015,2.7679977122949317, CRISIS
2008-09-18,95.19000244140625,0.36904904790235893,3.257639551226309, CRISIS
2008-09-19,99.61000061035156,4.6433428464990545,3.095671522021723, CRISIS
2008-09-22,106.04000091552734,6.455175450031647,3.261803649567831, CRISIS
2008-09-23,103.08000183105469,-2.7913985844178035,3.6694552460183973, CRISIS
2008-09-24,102.44999694824219,-0.6111805118562796,3.5909046466289425, CRISIS
2008-09-25,104.5999984741211,2.098586227352528,3.414657403802699, CRISIS
2008-09-26,103.54000091552734,-1.0133820019662787,3.3024027294405713, CRISIS
2008-09-29,93.9800033569336,-9.23314417042862,3.153583168780457, CRISIS
2008-09-30,98.16999816894531,4.458389723714129,4.138554448592854, CRISIS
2008-10-01,95.33000183105469,-2.892937140533647,4.15187725590527, CRISIS
2008-10-02,90.55999755859375,-5.003675842694744,4.040905910418237, CRISIS
2008-10-03,90.25,-0.3423118009617587,4.136623953196478, CRISIS
2008-10-06,83.68000030517578,-7.2797780552068865,3.9254280253927964, CRISIS
2008-10-07,84.66000366210938,1.171132114435447,4.3534927690577705, CRISIS
2008-10-08,84.36000061035156,-0.35436220030791166,4.142460337160566, CRISIS
2008-10-09,82.66000366210938,-2.0151694356834615,3.931052750251912, CRISIS
2008-10-10,74.08999633789062,-10.367779995813342,3.783424653484248, CRISIS
2008-10-13,77.45999908447266,4.548525999668018,4.811729748253891, CRISIS
2008-10-14,74.52999877929688,-3.782597908348184,4.76539831020444, CRISIS
2008-10-15,70.80000305175781,-5.004690444963744,4.668872229397877, CRISIS
2008-10-17,69.5999984741211,-1.6949216467680994,4.691511653643778, CRISIS
2008-10-20,72.02999877929688,3.4913798253592088,4.479983849920056, CRISIS
2008-10-21,69.72000122070312,-3.206993749467757,4.376914881421046, CRISIS
2008-10-22,64.5199966430664,-7.458411483923777,4.269879755198143, CRISIS
2008-10-23,65.91999816894531,2.1698722856789754,4.661678210341445, CRISIS
2008-10-24,62.04999923706055,-5.870750969935412,4.4668002544884455, CRISIS
2008-10-27,61.40999984741211,-1.0314252981750038,4.610431500622033, CRISIS
2008-10-28,60.290000915527344,-1.823805462738437,4.383712518983783, CRISIS
2008-10-29,65.47000122070312,8.591806645406264,4.196802257970367, CRISIS
2008-10-30,63.709999084472656,-2.6882573750035554,4.766883071212479, CRISIS
2008-10-31,65.31999969482422,2.527076806604356,4.59679167063861, CRISIS
2008-11-03,60.47999954223633,-7.409675712186814,4.423684948467621, CRISIS
2008-11-04,66.44000244140625,9.854502222685602,4.781172761221729, CRISIS
2008-11-05,61.869998931884766,-6.878391543636364,5.441276012277482, CRISIS
2008-11-06,57.43000030517578,-7.1763353860684,5.579068354956197, CRISIS
2008-11-07,57.349998474121094,-0.1393032049966325,5.734497969785923, CRISIS
2008-11-10,59.08000183105469,3.016570885724179,5.433363897848946, CRISIS
2008-11-11,55.709999084472656,-5.704134465362576,5.228170043234022, CRISIS
2008-11-12,52.369998931884766,-5.995333346754272,5.261361073535223, CRISIS
2008-11-14,54.2400016784668,3.570751928053806,5.3215198768613075, CRISIS
2008-11-17,52.310001373291016,-3.5582600395493547,5.157081225831759, CRISIS
2008-11-18,51.84000015258789,-0.898492082516178,5.012044030033656, CRISIS
2008-11-19,51.720001220703125,-0.23147942039266622,4.759388427675173, CRISIS
2008-11-20,48.08000183105469,-7.037895018825669,4.512508042549849, CRISIS
2008-11-21,49.189998626708984,2.3086454937224055,4.801986967353577, CRISIS
2008-11-24,53.93000030517578,9.636108580602997,4.604186565248421, CRISIS
2008-11-25,50.349998474121094,-6.638238106427574,5.265014338836064, CRISIS
2008-11-26,53.91999816894531,7.090367036771861,5.396945611214929, CRISIS
2008-11-28,53.4900016784668,-0.797471263131766,5.552082017761112, CRISIS
2008-12-01,47.970001220703125,-10.319686454573118,5.26717389191624, CRISIS
2008-12-02,45.439998626708984,-5.2741349376956626,5.9231061106648255, CRISIS
2008-12-03,45.439998626708984,0.0,5.845573612982781, CRISIS
2008-12-04,42.279998779296875,-6.9542252264829685,5.53804209099996, CRISIS
2008-12-05,39.7400016784668,-6.007561906727943,5.672499124809318, CRISIS
2008-12-08,43.41999816894531,9.260182020758512,5.688403822955454, CRISIS
2008-12-09,41.529998779296875,-4.352831573816596,6.086563527851384, CRISIS
2008-12-10,42.400001525878906,2.0948778525265332,5.9229222387848255, CRISIS
2008-12-11,47.38999938964844,11.768862462714491,5.6459754612981525, CRISIS
2008-12-12,46.40999984741211,-2.067945884908351,6.447581102460525, CRISIS
2008-12-15,44.599998474121094,-3.9000245189441562,6.1418950850984855, CRISIS
2008-12-17,45.529998779296875,2.085202549312659,5.943827932359519, CRISIS
2008-12-18,43.36000061035156,-4.766084399571824,5.6652864176292805, CRISIS
2008-12-19,44.0,1.476013331733328,5.568495490108975, CRISIS
2008-12-22,41.45000076293945,-5.795452811501245,5.29413658128105, CRISIS
2008-12-23,40.36000061035156,-2.629674626115963,5.329506128684751, CRISIS
2008-12-24,36.61000061035156,-9.291377461075157,5.117328330675068, CRISIS
2008-12-26,38.369998931884766,4.807424999155985,5.636853547605136, CRISIS
2008-12-29,40.54999923706055,5.681522975921283,5.536703674043293, CRISIS
2008-12-30,40.150001525878906,-0.9864308722750015,5.523549237131985, CRISIS
2008-12-31,45.59000015258789,13.5491866001614,5.243472440205924, CRISIS
2009-01-02,46.90999984741211,2.895371112977041,6.47182614248092, CRISIS
2009-01-05,49.619998931884766,5.77701789232079,6.19176886121467, CRISIS
2009-01-06,50.529998779296875,1.8339376602190205,6.1230414817572605, CRISIS
2009-01-07,45.86000061035156,-9.242031034559817,5.825944206465176, CRISIS
2009-01-08,44.66999816894531,-2.5948591922557496,6.215392171386002, CRISIS
2009-01-09,44.41999816894531,-0.5596597498269018,5.943715091316592, CRISIS
2009-01-12,42.90999984741211,-3.3993660148074145,5.63396442586093, CRISIS
